query-id	corpus-id	score
24	yawircdf	2
24	syqmhjgr	2
24	sz8ieltb	0
24	szsb1oan	1
24	t11611es	0
24	t13vx0ls	0
24	t20huil6	0
24	h6kfu1bv	1
24	t73oioqv	0
24	x6gs4hvc	0
24	64npnmha	0
24	t8wg07ew	2
24	tajy3p9e	1
24	tb3yyq44	0
24	3bzpg5mg	0
24	teajgyac	0
24	ter67nri	0
24	tf3u6956	0
24	tfkhptdg	0
24	thre6r63	0
24	tijcxtwx	0
24	tk4tlnp8	0
24	tk68lk9h	0
24	tkvgzbuk	2
24	tmpidjrp	0
24	tphkjqii	0
24	tpkl3x02	2
24	tsd6sjcx	2
24	tuas2tgd	0
24	tuk1l0b4	0
24	tun1ndt4	0
24	tvx4cflu	0
24	u1862w2t	2
24	vws16z0j	2
24	u337akcl	1
24	u42iq0jk	2
24	u4di2tk7	1
24	u6uqroi0	2
24	uo2pqh4z	0
24	u8ngna9d	1
24	u8u7nq44	2
24	u9jffox1	2
24	u9z8x4v9	0
24	x5843yao	2
24	uaovdwv1	0
24	ubqexcof	1
24	udybki7w	0
24	ufasdi1b	2
24	ufcvecwo	0
24	ufdgi67q	0
24	ufngj4gq	0
24	ulmm28d5	2
24	umvf2xda	0
24	unnrflmr	0
24	uqk2nrnf	2
24	ura61ma2	0
24	urk7fe34	0
24	uvv06b4n	0
24	uw3j9c4w	1
24	uwbmox8a	0
24	uxfk6k3c	0
24	uxqj5jw1	2
24	uy2wgyja	0
24	yjugtbg1	2
24	ppuncnr4	0
24	uzlxew7g	0
24	v3631w0b	0
24	v38tjof3	0
24	v66wguea	0
24	v6frcc5r	2
24	n40tz9ez	0
24	v6zz498e	2
24	v7uwpcb1	2
24	v8z5jyz2	2
24	v92j4uxp	1
24	v9y0qvdl	1
24	vb2vy1vk	0
24	vd41u2t1	0
24	vdpxhdfr	0
24	vfcoyezy	2
24	dr22zgkf	0
24	z58yqr9d	0
24	vla7tt6s	0
24	vn60yd46	1
24	vnmo8k0a	2
24	vnnnevrl	0
24	vorczspu	0
24	vp4kq39i	0
24	d8eqifvv	0
24	vpodtbjk	0
24	vqio7v7q	2
24	sxszzhs5	0
24	vrcul1t5	0
24	vte52lah	2
24	vw07dywk	0
24	vw9sy5d5	0
24	vyzuxupg	0
24	w0fbqg0g	0
24	w14vi9mu	0
24	w3fsxg90	2
24	w49i0xkz	0
24	w7ej6jfg	0
24	w84fqqqt	0
24	w9mz9w56	0
24	wb1j0yld	2
24	wbd0s4fo	0
24	wcwkcffz	0
24	wcxqn5z2	1
24	wefj7is3	0
24	whnw19pc	2
24	jnqqgd2g	1
24	wizlpkrk	2
24	wkd1ukok	0
24	wl121lg4	0
24	wl1uihn3	2
24	06mcduk4	0
24	wpn8cw5t	2
24	ws1ysmae	1
24	wtov0a4f	2
24	wu1izy9r	2
24	wuuijty9	0
24	wzfvqj6m	2
24	wztm0rbx	0
24	x0jfa1ib	2
24	x1br3yxa	0
24	x1up9nvp	0
24	x3c7zjvg	1
24	x44pl5pv	0
24	g2285g5z	0
24	x9h81ij0	2
24	x9omoft6	0
24	x9piyivm	0
24	xayve8ng	0
24	jbyd5282	0
24	xdh86nh5	0
24	xgwmda8e	0
24	xhf8yg6o	0
24	xk6zg17u	0
24	xkg0ylz8	0
24	xklom4l5	2
24	xle4bx49	0
24	xm57cnw9	0
24	xn7kd6q8	1
24	xpadhfte	0
24	xqqn1t4e	0
24	xr0uhccv	0
24	xrinnull	1
24	xrmwpep6	2
24	89x653tb	0
24	xtvujuji	2
24	xuiswu2l	0
24	vqi7rh17	0
24	xv7xonw6	2
24	xw4tod4f	2
24	xwjtjopl	0
24	y24qtqjj	0
24	y340fros	1
24	y4a1g6km	1
24	y4r9nfu9	0
24	y665agnh	0
24	y7f7ktrm	0
24	yb54i1ne	0
24	yci0a6bt	0
24	yctsp2c0	0
24	sreean6a	1
24	yf5g53a9	0
24	yg4rs07n	0
24	yhynqeo1	1
24	yi6ugew9	2
24	yidauzwo	2
24	yk9kdtzk	0
24	ykmmtmsn	0
24	ylwcf6cd	0
24	ym44s4oc	0
24	ymc93p0w	0
24	ymheylhr	0
24	dp2xzul1	0
24	yoaobr99	0
24	yr4yxo40	0
24	ys51rshu	0
24	2dyn9uez	0
24	ysbopqqq	0
24	ysyqai97	0
24	yw2dawdc	0
24	yw7w65xw	0
24	yx8b2moc	2
24	yx99kks6	0
24	zv2bq6u4	0
24	s91sz7c0	0
24	yyk6af7u	2
24	yzloau0d	0
24	z0t43pmx	2
24	z1qbwplu	0
24	z4cvf161	0
24	z4p2z2qy	2
24	031lez19	0
24	z74pb4r2	0
24	za3qypgg	0
24	zblitbo0	1
24	zcdkohu6	2
24	zd3ep3x8	0
24	7kidc16v	0
24	y3sb03n0	0
24	09e5n5zd	0
24	zi98dq1v	0
24	ziepfnpz	0
24	eecj4uud	0
24	zmc3fcbx	0
24	zndtddty	0
24	zp4uy1v7	0
24	ft15w83r	0
24	zr19c351	0
24	zrq3a1oi	0
24	zrzv2b3c	2
24	zwe2asf4	0
24	zx7wfxio	2
25	033q671f	2
25	033r259v	0
25	03pd9jtn	0
25	0546gio0	0
25	05m50voc	0
25	06vs4t5y	0
25	07ryzlt0	2
25	08ds967z	0
25	092wubsa	2
25	09vuwtzr	2
25	0aut62ie	0
25	0bvrsfq3	0
25	0c412wq5	1
25	0cbjg2dc	0
25	0cvoeiy0	0
25	0d8oz51l	1
25	0deyspy2	2
25	0emio4rl	0
25	0epeljaf	0
25	0euaaspo	2
25	j61y2ai2	2
25	qy4aupvr	2
25	0hxwkzvy	2
25	0jgnrl8t	0
25	2gxvfiip	2
25	0mla3iht	1
25	0n5apnle	1
25	0nh58odf	0
25	0nhgxoim	2
25	0o6agnrc	1
25	0ow8oo82	1
25	0qihw3bn	0
25	uvlq4qn2	0
25	0qwwycnc	2
25	0r62kx2q	2
25	0rxtati9	0
25	0tdfvlqd	0
25	0ti403i4	0
25	0trra374	2
25	0tte9rf6	2
25	0u0u348d	0
25	0ux8nwn7	2
25	0vjs2w3l	0
25	0vqzlurx	0
25	0xhho1sh	0
25	0zkeoa1z	0
25	0zxj41xe	2
25	10phij1x	2
25	11rd64fp	1
25	125o0o7x	1
25	12ienbdx	2
25	13jupb26	0
25	163amg1e	1
25	16rgt4ca	2
25	178f21u7	2
25	178w1cvx	2
25	18jiikdq	0
25	18p171nr	0
25	1993o0eo	2
25	19ueli6e	0
25	1aal6njl	1
25	1c47w4q5	0
25	9mewjkw7	2
25	1fdmmdll	0
25	1frc4zya	0
25	1gdko63g	0
25	1hvihwkz	1
25	1igydu3y	0
25	1lnknzwa	0
25	1mu1z4xd	0
25	1n998win	0
25	1ntplgl6	0
25	1qkwsh6a	0
25	1qniriu0	0
25	1qv8l925	0
25	1vehi4w4	0
25	1vimqhdp	0
25	1xkc01l5	0
25	1zcyz4xz	2
25	20ky3t6y	0
25	20zs4unc	0
25	vzet2glz	1
25	23ve243h	1
25	254z62e4	0
25	27l6l67n	1
25	289fu2yb	1
25	28ezisog	0
25	28iqe3jg	0
25	295i2q8v	0
25	29n9tsk9	0
25	ha4w2eiw	0
25	2beqg94o	0
25	2bjn0fmr	2
25	2w68ynzs	2
25	2ckzub8b	0
25	2cmo5n8b	0
25	2dm54f6l	1
25	i4p9084o	2
25	2g5gi1du	2
25	l45s99d1	2
25	2ik1rbto	2
25	2jq626ye	0
25	2k2x6jxm	0
25	2mohptl2	0
25	2mrtq4ya	1
25	2my86ums	2
25	2n97jqeo	0
25	0zkwn7hi	0
25	2q6qmex3	0
25	2q84m3iq	0
25	2qmlg9qn	0
25	ojs5e7n9	2
25	2vo80sry	0
25	2x7l1s75	2
25	2xfpys0t	0
25	2ytec133	0
25	30zjs8vr	0
25	31y378jx	0
25	15utzbyj	0
25	wesk2dhi	2
25	33l4u1lc	0
25	ik92udod	0
25	34am9w8r	1
25	38699x1n	1
25	bgbin0y0	0
25	3afy5ent	1
25	3d0tmydv	0
25	3e2soc6w	0
25	2jif4hqb	0
25	3egv50vb	0
25	3g67hjk8	0
25	3h3ktqgz	0
25	3hmsknon	0
25	3i8k3bo5	0
25	3l2t9w9l	1
25	3mv8pkwu	2
25	3ngrtmb0	1
25	3pnuj5ru	0
25	3qn012qs	0
25	3r8jbhhq	0
25	3rdbdnpg	2
25	l6k9dhax	0
25	3saa7d76	0
25	3sy3jc5c	2
25	3ti3y4y9	2
25	3ugekfco	0
25	3vtc2tvv	2
25	3wdzt391	0
25	68xv786q	0
25	3xuy6tbn	0
25	3yu2di1g	0
25	3zkgoa8y	1
25	42zbu6hv	0
25	43gik8e3	0
25	eiofivki	2
25	455g55w0	0
25	46owvqw8	0
25	46ygec7s	2
25	475nei28	0
25	qbazis0e	0
25	4832h1ht	0
25	t4tvfyaj	0
25	4989atst	2
25	49g1s7dh	0
25	4a5qqs4l	2
25	javx1luo	0
25	4aps0kvp	0
25	4cr6z7tc	2
25	4ctnup7c	0
25	4eh1v832	0
25	4fou5yy1	0
25	dixdgfbe	0
25	4hlcxccy	0
25	4i02f1ji	2
25	4i1djfn9	0
25	4icr6b8s	1
25	4igxi3xz	0
25	db7zcdyh	0
25	4j8b8z4t	0
25	4jeaqqn9	0
25	4mjg7jul	1
25	4nbk0lmp	2
25	4nde2fqs	2
25	4npowkkz	0
25	4oocm6o1	0
25	4ouhe5en	0
25	4owe9lf5	0
25	4oychsu6	0
25	4p68aym1	0
25	ijtz50ut	1
25	4rj30h98	0
25	4s0l9haw	1
25	4s931pmy	2
25	4sksz6xz	2
25	4srdobgu	1
25	4su6v83t	2
25	4swms54y	0
25	4txctk7k	0
25	4vjf6sgs	0
25	4x9qr8qx	0
25	4xt4anq5	0
25	4xvczupk	0
25	4y5279c5	2
25	4y9fedcr	0
25	4yuw7jo3	0
25	4zmqplz0	0
25	50dbw0o5	0
25	50ovfwvo	0
25	50oy9qqy	2
25	50usynmq	2
25	50y4vog6	2
25	51b7hss1	2
25	51b7oh8s	0
25	52ewsgwk	2
25	52nw9gxq	0
25	53o74jg7	2
25	54o2p36a	2
25	55vu6b3u	1
25	566pbuic	2
25	569oswqy	1
25	5838vrqx	0
25	6c4vr8zb	2
25	5ajrvg8f	0
25	5c5a6l4t	0
25	5cgj11ls	0
25	5ciaonf0	2
25	5ekdfers	0
25	5eqdrd52	0
25	5f2e6063	0
25	5g4smxpv	2
25	5ge7ozpd	0
25	5i1z9d7w	0
25	5i9b5q0d	1
25	5innqoip	2
25	5n4k1sdl	0
25	5oukib84	0
25	5p68npdb	0
25	5p8gkbi7	0
25	5qm513mm	0
25	5qq7l9v5	0
25	5s30ihv3	0
25	5sfojk7y	0
25	5tm45r5p	0
25	5trqi9tp	0
25	5uvv46mi	0
25	5vqvqg0l	0
25	5vxo6wqt	0
25	5xki1ulf	0
25	yzdanrsj	2
25	5y1qgjr8	0
25	5yan9fcn	0
25	5yvburwy	2
25	5zrywg58	0
25	60blhbcq	2
25	60qmiwjm	0
25	61fmul8c	1
25	62qe4fb0	0
25	pabt7jys	2
25	662pfa61	0
25	66rygtoa	0
25	dq3kze1s	2
25	679qfp2s	0
25	68193u0a	2
25	6b7o2cda	0
25	6dergkha	0
25	6efhdogi	0
25	6eptw6io	0
25	6gwnhkn4	0
25	6hzprswv	0
25	6i5zbmm1	2
25	6j05yjjj	0
25	6l688krc	0
25	6l87fij9	0
25	6lngz7y1	0
25	6m71ubfz	1
25	6oicmeam	0
25	6ph3ykfc	0
25	6pv7q60t	0
25	6q90bayx	0
25	6qpsxmgi	0
25	tfnp7sxy	0
25	28tuqwy0	1
25	6rqd3fmj	0
25	6rs86u5v	2
25	6su2x8mk	2
25	6t5puo6p	0
25	6t9kl3hq	2
25	6ujnd022	0
25	q37fwcgt	2
25	6vw5mrqk	0
25	6wdwrttn	2
25	6x3l453f	0
25	6xxc135t	0
25	714jbplw	2
25	72v6qufw	0
25	73gxq2w6	1
25	7463vcy9	0
25	75qq7e3t	0
25	75z35eyd	0
25	761ymmaf	0
25	gplcop2k	0
25	76vgv8qs	0
25	78qyuk5x	0
25	79tozwzq	0
25	7aj3fx5u	0
25	ovmso3qu	2
25	djw2zzk6	0
25	7c96e00e	2
25	7dy95eta	2
25	7ew6lrvh	0
25	7glhaow6	2
25	7gpqlz25	0
25	7h1wg0oa	0
25	7jnw66gk	0
25	lwazc221	1
25	7lli72ph	2
25	7nwq4vxk	0
25	7nzws8jt	0
25	7ocwz5em	0
25	7r01gnot	0
25	7rjzontt	2
25	7seosesf	0
25	a3nf7k97	1
25	7vhs9rg1	0
25	iohvj16d	0
25	7ybz0rlp	0
25	7z7zxcm2	0
25	80zhwal3	0
25	81kuduex	0
25	82kz35th	1
25	uqra4kcx	2
25	834yw7er	0
25	83pt2y84	1
25	f8g14heh	0
25	855qhmxs	2
25	85acs4lk	0
25	86jwep6f	2
25	86muphtv	0
25	8789ibcp	2
25	87cccwap	0
25	s5q6pxhh	2
25	88bcvunj	0
25	88zmtky7	0
25	9atjk9si	0
25	89s17ytr	0
25	8a1cia8s	0
25	8a3bpa4k	0
25	8a873aw7	0
25	8aezcyf9	1
25	m2lq1qnp	2
25	8c9v6t3q	2
25	8ceabd6e	2
25	8cixsjrf	0
25	8comwpr5	0
25	8d1076ge	0
25	8davsvmz	0
25	8duszuy9	2
25	8dw6f4gu	2
25	8e4vo6zz	0
25	8ek694p3	2
25	8g6julo6	2
25	m95bmi9t	0
25	8hlp6u58	0
25	8kg6wi88	0
25	x7pd537e	2
25	8l6ehcu6	0
25	8lkkez3n	0
25	8n3q30hy	2
25	0376d6vf	0
25	8nz2lcsa	2
25	8p1agcm2	0
25	8q1veo3q	2
25	8q4tk6fd	0
25	k5fh5ujf	0
25	8ruux4sw	0
25	8tfjdijp	2
25	8uctsgh1	0
25	8udyoutb	2
25	8v5v9c8g	0
25	8vtz7owc	0
25	523g3fle	0
25	8xz0ddci	1
25	8y3t0r2d	0
25	8zwjuur1	0
25	9172lw6k	0
25	9204b4mx	0
25	921orhjg	2
25	926yxpbf	2
25	927eixr2	0
25	92jsajsu	2
25	93a34bnd	2
25	948jjyo1	2
25	mb78ai6p	0
25	94xxzksq	2
25	95fc828i	0
25	95i2muib	0
25	97ap4m61	0
25	97gawzw4	2
25	97q9e8u7	2
25	98ixkpfc	1
25	99bhj7ft	0
25	99hssc3d	0
25	99j84ovg	2
25	9a18h2tr	0
25	9aimvogs	0
25	9d96e2t3	0
25	9db9dpvd	1
25	9dyh8bj2	0
25	9f3t46bt	0
25	9hh17k86	2
25	9igk3ke1	0
25	9ij6cned	0
25	9ikgkpds	0
25	9iv1krak	0
25	9jatvium	0
25	9k8r18x7	2
25	9kroonl1	0
25	9lissxsy	0
25	9pn30z0k	1
25	9pqf0m0e	0
25	9qahwku6	2
25	qrhrv31x	2
25	9rgv88qf	2
25	9ruhvpbv	0
25	9spzwtg0	0
25	9suvf3ln	1
25	9ttajlfs	1
25	9uvr4592	0
25	9xmeyrtu	2
25	9yenf9w3	0
25	9ynljm2r	2
25	a049fnva	2
25	a0kllvh9	1
25	yqib10gi	0
25	a3groawt	0
25	wygg346r	0
25	a5x5ga60	2
25	a62k3lma	0
25	cf4r3dtc	0
25	a8pixbuc	0
25	aafclscp	2
25	acg688jm	0
25	ae1i0pzv	2
25	zxudiyj4	0
25	ag608tqi	0
25	agzklj3p	0
25	ahwaaj3f	0
25	ai2zcke5	0
25	aispd34b	0
25	alf7dvqq	2
25	anvmj4li	1
25	ao7bkcv5	0
25	919ug1j0	0
25	aoi4iqkf	0
25	ap2go2my	0
25	apgh3j3r	2
25	aph6yf7n	2
25	aprh5q3x	0
25	aqxeyek2	0
25	as6tbfrh	2
25	asivq33u	2
25	athjtu2j	0
25	au1nf394	0
25	awitk3se	0
25	awy3aans	0
25	fa63dmwr	0
25	b1iyr42n	0
25	f1ofvu29	1
25	d8zsjhw2	0
25	b3nla9di	2
25	b3r3yyjd	0
25	b3y9zxjr	0
25	b4mdiont	0
25	b5329o75	0
25	b662paj1	0
25	pjf68h4b	0
25	b8j2hn9w	0
25	ba6v30jg	0
25	ba7m0l16	0
25	bayj4dtg	0
25	bbpaza5g	0
25	sc8q1rox	2
25	92p7vc7i	0
25	bctb0ewu	0
25	be26y5dd	0
25	belin2jq	0
25	bhg1ar2x	0
25	bhjc1jcs	0
25	bhm2un6v	0
25	bisocp5y	2
25	biu5zxd1	0
25	bj6q86hb	2
25	bjaiy974	0
25	bjhdy8mg	0
25	bkrg9qoy	2
25	bl4eqsga	2
25	bogtthth	0
25	bph0ro5v	2
25	bpnqz1cn	0
25	bs4zqcjn	0
25	bsgqsdbx	2
25	bsz2lda6	2
25	bt5857p3	0
25	btwx2vxo	0
25	buebxb54	0
25	bvintr10	2
25	bwicq0x5	2
25	bwvp0196	2
25	bwzzr1a0	1
25	bxrztwve	0
25	byh09alo	2
25	038q717g	1
25	bzc7luwj	0
25	bzcx2ygd	0
25	bzefannc	1
25	bzq1xxqb	0
25	c3dxfet9	2
25	pwyculzt	2
25	c4u0gxp5	0
25	c7j2eoz0	1
25	c800ynvc	0
25	l3jk92u0	0
25	c9we3q6b	0
25	ca4c6b8a	0
25	ce8hrh5e	0
25	cge5uve3	0
25	w4nic8b9	2
25	5n3btew9	0
25	cm7lvoxj	1
25	cng97f5q	0
25	cobrl3dl	0
25	coht0bja	0
25	wbjbf1m0	2
25	cq276tj8	1
25	cqlg8go7	0
25	crhv0gnt	2
25	cs8gfjp4	0
25	cgugirih	0
25	cszqykpu	0
25	cva3kyd5	0
25	cy0wy98u	1
25	cy22ol71	1
25	cyuesw45	0
25	czbhddnm	0
25	cznwzcn9	0
25	cztzh3xb	0
25	czuq8rw5	0
25	d4m8ro3n	1
25	d4wzmrz4	1
25	d57n9t0u	1
25	ccwjgqi7	0
25	d7gs0zd3	1
25	d7jx06mh	0
25	q6la90ji	0
25	d98q0k6r	0
25	d9v5xtx7	0
25	dakuwflh	2
25	dbzrd23n	2
25	dc90ecfe	0
25	dcf6bl8f	0
25	wmhc7941	2
25	ddg87zxv	0
25	ddza1x3z	0
25	dfqmih8r	0
25	di7hfghi	2
25	dj9rs6me	0
25	dm9nefdg	0
25	dmbc8kb4	2
25	c5z30582	0
25	dmud2zf7	2
25	dn41mqmb	1
25	drj3al9t	0
25	drto66xt	0
25	dsfb97o3	0
25	dsmb6759	0
25	dthdszdn	0
25	due9tloa	0
25	dund6unq	1
25	dvpl8dfx	1
25	dxabs45r	0
25	dy28eo89	0
25	e2wevpi6	2
25	e7ic2pnc	0
25	ea6w2kqv	0
25	ebhh3jb4	0
25	echu0zmf	0
25	fmphmpql	0
25	eermgk02	0
25	ef87c4ej	0
25	egimoent	2
25	egmmdpvy	0
25	ehm4fgos	0
25	vdve74di	2
25	iksen2ej	0
25	eir284g7	2
25	ejg393zs	0
25	ektqb4z5	0
25	emxjeqk3	0
25	ep6xutcj	0
25	epcel2ez	0
25	erm705tg	1
25	ertno6a5	0
25	ervaxqph	0
25	etaa9a1v	0
25	eu3rry7p	2
25	ev6acl7b	0
25	evc37gi0	0
25	ew0su2rh	0
25	ew2paw3x	0
25	ewcv8m06	0
25	ex3rvbwv	2
25	ey3sbrxx	0
25	eyhade3q	0
25	f1chtvby	2
25	f2nzj03w	0
25	f3esl3m9	1
25	f5w05rc2	0
25	f7ocq6sb	0
25	f8hgcngj	0
25	i3xzlb4l	0
25	faj85qxc	1
25	fby616ap	0
25	fcgcittn	2
25	fcmzdcuh	2
25	fcvstps9	2
25	fdzkfo1u	1
25	fef87ie5	2
25	feqgkgxt	0
25	ffog5lvj	0
25	fg69m7o0	2
25	figz7ac0	0
25	fiwiwyw7	2
25	fkqohnyz	0
25	fl7koite	0
25	flfnpzsd	0
25	fm8koqjd	0
25	fmcy1kxr	1
25	fmt3354i	0
25	fmymklz6	0
25	foygqbkn	1
25	fpaxo0mq	0
25	frz8brbf	2
25	fse9npzf	0
25	ft602nr7	0
25	ftp67lkq	0
25	3iijt5im	0
25	fuljgago	0
25	fvak9c65	2
25	fvc7hfhg	0
25	fvfmem59	1
25	fvig79k3	0
25	fvr5j04s	0
25	fx7bkv8p	0
25	fybbnn46	0
25	fyi48tnn	0
25	upn0l70j	1
25	g0vyzsga	2
25	g1lta4s1	2
25	g260stg0	2
25	g26t90y9	1
25	g2ettkw5	0
25	g41pd9uz	2
25	ocnxfgny	1
25	g5wpa2ee	0
25	g60hnqlf	0
25	g6ype3ck	0
25	g70y02rk	2
25	g9qlo3xh	2
25	3mpqtfej	0
25	gausz0t6	0
25	gccmkxly	0
25	gctt3gpm	2
25	gdzx3vlt	1
25	gex0zvoa	0
25	gez2lawv	1
25	ggmm8w2t	0
25	ggzvhamk	2
25	ghfrwccu	0
25	ghktrnsu	0
25	ghtwxxx0	2
25	yacf8jjw	2
25	giw7ic5q	0
25	gloxcpzq	0
25	glq0lckz	2
25	gm8i9olj	1
25	gmreoipg	0
25	gocq10nz	0
25	goh51sya	1
25	goqgv2cc	0
25	gs0apie5	0
25	gs9nvs5h	0
25	gsc0ukst	0
25	gse1k0wh	0
25	gt6mdnol	2
25	qa9h93rj	1
25	gtywvr2e	0
25	ftrz24iu	0
25	gu2mt6zp	0
25	gunn55f9	0
25	gv9q7sf1	2
25	xbwnmj4i	1
25	gvylfpcb	0
25	gvzvvrfx	2
25	gw767i37	2
25	gwr4pkqk	0
25	gy0d5795	0
25	gy35gsl2	0
25	gygw29fj	2
25	gzby85u9	0
25	gzcbwys1	0
25	ms2u0ava	0
25	h184u2x2	2
25	h1izji2g	2
25	h3jkar8w	0
25	h4lsvgxo	2
25	h5b7mncf	1
25	h5rewhil	1
25	h6imcb1b	2
25	h86cufyp	2
25	h88vpwni	0
25	h899xkfy	2
25	476uhzb6	0
25	harzowk2	0
25	hcnnkt03	2
25	hf9q39m7	2
25	hgx0bfbz	0
25	hhsfq8bz	2
25	hicqy5sj	0
25	hjowelkb	2
25	hkv4cnw7	0
25	hmy8fs3g	0
25	ho5n7n90	0
25	hpid3fzc	0
25	hq6jr1ul	1
25	hsxwz798	2
25	htkcg0m2	0
25	huris8br	0
25	hvx5m2bx	1
25	hwleotb6	0
25	febiozud	0
25	7pd7dtuw	0
25	hyk93ons	2
25	rrbt1csx	0
25	hyoyjpbd	0
25	hzu9cw2m	0
25	i0mnxqa0	2
25	i1nehm61	2
25	i1zydkyj	0
25	i3ydg93k	0
25	i4t1jq29	0
25	i4yrei8h	0
25	i6bfuvq1	0
25	i6bs536s	0
25	i6kx3n6m	0
25	i6pv90s9	0
25	i7j15rxy	2
25	yzgac737	2
25	i80tuhqk	0
25	i8jkzzmc	0
25	i9tzr13z	0
25	ibx322nj	2
25	icl1t9d6	1
25	iclruwmx	0
25	idlwrkm7	1
25	ieaaxfuu	0
25	w0pk1nd9	0
25	ldklj4oz	0
25	ifqjhj9y	0
25	ifxm3j4y	0
25	ig2277qm	2
25	ig5jonoc	1
25	igfur3l9	2
25	ii6ih2r0	0
25	ik8icy08	2
25	im9v9ezp	2
25	iomao9a7	0
25	ip7i10ia	0
25	ip9geldg	0
25	ipaoge55	0
25	iprkszdn	2
25	iqd61rxa	0
25	irl5reo4	0
25	irv3mx5h	0
25	irysq6pf	0
25	isw1arrp	0
25	iu2ziccm	0
25	ix2vjgph	1
25	ixpt6jnr	0
25	iy9vjpuh	0
25	iz1bo218	0
25	iz70cqgk	2
25	izn315hb	0
25	izqxpk6q	2
25	izzavogm	2
25	zptdk025	2
25	j061ywrl	0
25	j0nm444m	0
25	j0ufth5d	2
25	j1y42oxu	0
25	pbxajefl	0
25	j2tm0ji5	0
25	j2wjid4y	0
25	j5w4xrr6	0
25	j6y806qu	0
25	j7hih6o9	0
25	j8bdb3qy	0
25	j90jc0rj	2
25	h6li8ti4	0
25	j9armxm9	0
25	ja9qu3p8	2
25	jadzias9	0
25	japmze1b	2
25	kbp47abd	2
25	jbtrdvhe	0
25	jc00ulx5	0
25	jdnue7br	0
25	jetjxf90	0
25	jevef2yp	0
25	jg6v644y	2
25	jgssstn3	2
25	jgwvjkbj	0
25	jhcc6eex	0
25	jhkc8of3	0
25	jhsrf7ig	0
25	jieoxgfx	0
25	jir7n19b	2
25	jjraqr85	0
25	jka8qdgg	2
25	jkh6yj4j	0
25	jkmtpin4	1
25	jlzncyax	2
25	jmaceknh	2
25	jmrg4oeb	0
25	jmzz8wxu	1
25	jnyd2uk2	2
25	jpdf8g85	0
25	j79dfjfh	2
25	jrfkd019	0
25	qjwqmeyo	1
25	jt6ucfdp	0
25	jtsxpjhc	2
25	juz9jnfk	0
25	jwjr67po	0
25	jxc065co	2
25	jxebehwx	0
25	jxkq15ab	0
25	jymfbfau	0
25	jyw9srf7	0
25	jzc4ol7w	2
25	k0ugjb6f	0
25	k1geuxqt	0
25	k1l5b2h3	0
25	l1fbf5c8	2
25	k2bvs7vk	0
25	k2ixwz9w	2
25	k36rymkv	2
25	w70ok2cg	0
25	k38u414m	0
25	k3bkgf1g	0
25	k3wkb1gn	1
25	k4l70wf6	2
25	k65501xp	0
25	k6j0vply	2
25	k6q7fq21	0
25	k6q7jjfl	2
25	k7k3szcj	1
25	k83zt387	0
25	k8ik6gk0	0
25	kaip0d1i	0
25	kay1fonx	0
25	kbd2h4l0	2
25	kdnfnpla	0
25	kej8zeon	2
25	kezdsyzt	0
25	kfaegi46	0
25	khrxro3s	0
25	kizyv6mp	0
25	kjofsw9i	0
25	kjovtgua	0
25	kkmwrbms	0
25	klhnlz1z	2
25	klj710h2	0
25	km0b1z64	0
25	kngz6j9q	2
25	kp70peo4	2
25	qwiyqkxb	2
25	kt6t41ff	0
25	ktxi3v3a	0
25	s08qlppk	0
25	kvmlcrgj	2
25	kvyes2lz	0
25	qj9vym7s	0
25	kxdmio9z	1
25	kxhzx0ci	0
25	kxq5pw7b	0
25	kxtdv6q9	0
25	ky33ju30	0
25	kyoa5gsf	0
25	kz9516dn	0
25	kzub5h7a	0
25	l2r0rlo0	0
25	l44rupmi	0
25	l5n0r5g9	2
25	l5q5wc06	2
25	l726qv1g	0
25	l9nzq9rv	0
25	laex4y6t	0
25	lasv4e6a	0
25	lavcsqov	0
25	lbt57ccs	1
25	lcsa06gm	1
25	ld0vo1rl	0
25	lduu36km	2
25	dnla56uh	0
25	5xzcj9ra	0
25	ljc7ojzt	2
25	ljcw6x4l	0
25	llqa1yps	0
25	r0peje13	0
25	lmbxuz5p	0
25	lni31c0n	0
25	wmlme0f4	0
25	lokj2170	2
25	lozkrca3	0
25	lq4tcyh4	0
25	lqdgvsaq	1
25	luupxvce	0
25	lw12h047	0
25	urqp5y2x	0
25	lxwpj7bz	0
25	lzaxzuwe	2
25	ci8ibcah	1
25	lzuxlzb0	0
25	m282hboi	0
25	m2c5bvuj	0
25	kh19c70r	2
25	m3hwkbqx	2
25	m40kwgcg	1
25	m45lbfub	0
25	m4jwq0nm	0
25	m5jpsxc4	0
25	m5k28kbu	0
25	m63b9ekk	1
25	m6ak0k8r	0
25	mqduxqdl	0
25	m76ic66s	2
25	m8x2ryx5	2
25	m90jdogp	0
25	mbdj3r0m	0
25	mdny0fk5	2
25	mdt9p6v0	0
25	meaq7rmu	2
25	mexfkial	0
25	mfaza5rg	2
25	6ubfz738	0
25	mh8rgbo1	0
25	mjd55ba6	2
25	mjdqrgjr	0
25	mjhez5im	0
25	mk0eyceg	0
25	mk6lfyez	0
25	mkqa9dn8	2
25	ml80nllo	0
25	mm2sp48e	0
25	mmcszoxb	0
25	mn0l7nar	0
25	mn3b6nrs	2
25	mopk56p5	0
25	mopydeq5	0
25	mrvk9r4w	0
25	msohf5oa	0
25	mspgvglz	2
25	mt8h4rk5	0
25	mu5a5bh8	0
25	mu72ht3u	2
25	mv0zxl4w	0
25	mwfr5tzf	0
